var,date,value,table,type
Interest income,2004-09-30,23222,Tab 1a,All ADIs
Interest income,2004-12-31,23474.1,Tab 1a,All ADIs
Interest income,2005-03-31,24369.7,Tab 1a,All ADIs
Interest income,2005-06-30,24995.9,Tab 1a,All ADIs
Interest income,2005-09-30,27349.1,Tab 1a,All ADIs
Interest income,2005-12-31,28103.5,Tab 1a,All ADIs
Interest income,2006-03-31,28723.3,Tab 1a,All ADIs
Interest income,2006-06-30,30120.6,Tab 1a,All ADIs
Interest income,2006-09-30,35146.8,Tab 1a,All ADIs
Interest income,2006-12-31,33732.3,Tab 1a,All ADIs
Interest income,2007-03-31,36252.5,Tab 1a,All ADIs
Interest income,2007-06-30,37624,Tab 1a,All ADIs
Interest income,2007-09-30,41832.5,Tab 1a,All ADIs
Interest income,2007-12-31,44548,Tab 1a,All ADIs
Interest income,2008-03-31,48981.7,Tab 1a,All ADIs
Interest income,2008-06-30,49480.6,Tab 1a,All ADIs
Interest income,2008-09-30,53706.3,Tab 1a,All ADIs
Interest income,2008-12-31,49066.1,Tab 1a,All ADIs
Interest income,2009-03-31,39741.2,Tab 1a,All ADIs
Interest income,2009-06-30,34762.9,Tab 1a,All ADIs
Interest income,2009-09-30,35247.1,Tab 1a,All ADIs
Interest income,2009-12-31,37256.1,Tab 1a,All ADIs
Interest income,2010-03-31,38896.8,Tab 1a,All ADIs
Interest income,2010-06-30,42326.8,Tab 1a,All ADIs
Interest income,2010-09-30,43770.6,Tab 1a,All ADIs
Interest income,2010-12-31,45414.2,Tab 1a,All ADIs
Interest income,2011-03-31,45629.3,Tab 1a,All ADIs
Interest income,2011-06-30,46578.2,Tab 1a,All ADIs
Interest income,2011-09-30,47492.9,Tab 1a,All ADIs
Interest income,2011-12-31,47204.6,Tab 1a,All ADIs
Interest income,2012-03-31,45055.7,Tab 1a,All ADIs
Interest income,2012-06-30,44437.7,Tab 1a,All ADIs
Interest income,2012-09-30,43099.5,Tab 1a,All ADIs
Interest income,2012-12-31,41974.2,Tab 1a,All ADIs
Interest income,2013-03-31,40141.2,Tab 1a,All ADIs
Interest income,2013-06-30,40430.9,Tab 1a,All ADIs
Interest income,2013-09-30,39780.1,Tab 1a,All ADIs
Interest income,2013-12-31,39623.3,Tab 1a,All ADIs
Interest income,2014-03-31,39263.6,Tab 1a,All ADIs
Interest income,2014-06-30,39948.2,Tab 1a,All ADIs
Interest income,2014-09-30,40435.5,Tab 1a,All ADIs
Interest income,2014-12-31,41166.5,Tab 1a,All ADIs
Interest income,2015-03-31,40127.8,Tab 1a,All ADIs
Interest income,2015-06-30,39066.6,Tab 1a,All ADIs
Interest income,2015-09-30,38692.3,Tab 1a,All ADIs
Interest income,2015-12-31,39445.6,Tab 1a,All ADIs
Interest income,2016-03-31,38363.9,Tab 1a,All ADIs
Interest income,2016-06-30,39439.9,Tab 1a,All ADIs
Interest income,2016-09-30,38500.1,Tab 1a,All ADIs
Interest income,2016-12-31,38187.8,Tab 1a,All ADIs
Interest income,2017-03-31,37418.4,Tab 1a,All ADIs
Interest income,2017-06-30,38762.9,Tab 1a,All ADIs
Interest income,2017-09-30,39605.6,Tab 1a,All ADIs
Interest income,2017-12-31,40015.6,Tab 1a,All ADIs
Interest income,2018-03-31,39651.2,Tab 1a,All ADIs
Interest income,2018-06-30,40935.3,Tab 1a,All ADIs
Interest income,2018-09-30,41776.6,Tab 1a,All ADIs
Interest income,2018-12-31,42479.6,Tab 1a,All ADIs
Interest income,2019-03-31,42105.4,Tab 1a,All ADIs
Interest income,2019-06-30,41182.4,Tab 1a,All ADIs
Interest income,2019-09-30,39072.1,Tab 1a,All ADIs
Interest income,2019-12-31,37030.5,Tab 1a,All ADIs
Interest income,2020-03-31,36099.2,Tab 1a,All ADIs
Interest income,2020-06-30,31315.3,Tab 1a,All ADIs
Interest income,2020-09-30,29015.3,Tab 1a,All ADIs
Interest income,2020-12-31,28206.8,Tab 1a,All ADIs
Interest income,2021-03-31,26775.5,Tab 1a,All ADIs
Interest income,2021-06-30,26616,Tab 1a,All ADIs
Interest income,2021-09-30,26202,Tab 1a,All ADIs
Interest income,2021-12-31,26352.9,Tab 1a,All ADIs
Interest income,2022-03-31,26108.1,Tab 1a,All ADIs
Interest income,2022-06-30,29771.4,Tab 1a,All ADIs
Interest income,2022-09-30,42885.5,Tab 1a,All ADIs
Interest income,2022-12-31,56436.5,Tab 1a,All ADIs
Interest income,2023-03-31,61210.5,Tab 1a,All ADIs
Interest income,2023-06-30,68348.7,Tab 1a,All ADIs
Interest income,2023-09-30,74930.3,Tab 1a,All ADIs
Interest income,2023-12-31,77993.6,Tab 1a,All ADIs
Interest income,2024-03-31,79377.2,Tab 1a,All ADIs
Interest income,2024-06-30,80775.6,Tab 1a,All ADIs
Interest income,2024-09-30,81892.8,Tab 1a,All ADIs
Interest income,2024-12-31,83157.4,Tab 1a,All ADIs
Interest income,2025-03-31,82043.7,Tab 1a,All ADIs
Cash and liquid assets,2004-09-30,770.3,Tab 1a,All ADIs
Cash and liquid assets,2004-12-31,787.1,Tab 1a,All ADIs
Cash and liquid assets,2005-03-31,617.7,Tab 1a,All ADIs
Cash and liquid assets,2005-06-30,782.8,Tab 1a,All ADIs
Cash and liquid assets,2005-09-30,1001,Tab 1a,All ADIs
Cash and liquid assets,2005-12-31,728.7,Tab 1a,All ADIs
Cash and liquid assets,2006-03-31,1001.1,Tab 1a,All ADIs
Cash and liquid assets,2006-06-30,1086.1,Tab 1a,All ADIs
Cash and liquid assets,2006-09-30,1153.3,Tab 1a,All ADIs
Cash and liquid assets,2006-12-31,1320,Tab 1a,All ADIs
Cash and liquid assets,2007-03-31,1417.4,Tab 1a,All ADIs
Cash and liquid assets,2007-06-30,1535.3,Tab 1a,All ADIs
Cash and liquid assets,2007-09-30,1649,Tab 1a,All ADIs
Cash and liquid assets,2007-12-31,1867.4,Tab 1a,All ADIs
Cash and liquid assets,2008-03-31,2219.7,Tab 1a,All ADIs
Cash and liquid assets,2008-06-30,2182.6,Tab 1a,All ADIs
Cash and liquid assets,2008-09-30,3022.9,Tab 1a,All ADIs
Cash and liquid assets,2008-12-31,2607.2,Tab 1a,All ADIs
Cash and liquid assets,2009-03-31,1421.8,Tab 1a,All ADIs
Cash and liquid assets,2009-06-30,1263,Tab 1a,All ADIs
Cash and liquid assets,2009-09-30,980.7,Tab 1a,All ADIs
Cash and liquid assets,2009-12-31,1067,Tab 1a,All ADIs
Cash and liquid assets,2010-03-31,1125.1,Tab 1a,All ADIs
Cash and liquid assets,2010-06-30,1338.9,Tab 1a,All ADIs
Cash and liquid assets,2010-09-30,1431,Tab 1a,All ADIs
Cash and liquid assets,2010-12-31,1621.1,Tab 1a,All ADIs
Cash and liquid assets,2011-03-31,1491.4,Tab 1a,All ADIs
Cash and liquid assets,2011-06-30,1654.1,Tab 1a,All ADIs
Cash and liquid assets,2011-09-30,1541.4,Tab 1a,All ADIs
Cash and liquid assets,2011-12-31,1604.4,Tab 1a,All ADIs
Cash and liquid assets,2012-03-31,1438.5,Tab 1a,All ADIs
Cash and liquid assets,2012-06-30,1228.5,Tab 1a,All ADIs
Cash and liquid assets,2012-09-30,1546.5,Tab 1a,All ADIs
Cash and liquid assets,2012-12-31,924.6,Tab 1a,All ADIs
Cash and liquid assets,2013-03-31,1121.2,Tab 1a,All ADIs
Cash and liquid assets,2013-06-30,1163,Tab 1a,All ADIs
Cash and liquid assets,2013-09-30,1152.8,Tab 1a,All ADIs
Cash and liquid assets,2013-12-31,1143,Tab 1a,All ADIs
Cash and liquid assets,2014-03-31,1197.4,Tab 1a,All ADIs
Cash and liquid assets,2014-06-30,794.4,Tab 1a,All ADIs
Cash and liquid assets,2014-09-30,864.5,Tab 1a,All ADIs
Cash and liquid assets,2014-12-31,972.3,Tab 1a,All ADIs
Cash and liquid assets,2015-03-31,945.1,Tab 1a,All ADIs
Cash and liquid assets,2015-06-30,870.4,Tab 1a,All ADIs
Cash and liquid assets,2015-09-30,849.2,Tab 1a,All ADIs
Cash and liquid assets,2015-12-31,887.2,Tab 1a,All ADIs
Cash and liquid assets,2016-03-31,958.8,Tab 1a,All ADIs
Cash and liquid assets,2016-06-30,970.2,Tab 1a,All ADIs
Cash and liquid assets,2016-09-30,903.7,Tab 1a,All ADIs
Cash and liquid assets,2016-12-31,1010.2,Tab 1a,All ADIs
Cash and liquid assets,2017-03-31,983.3,Tab 1a,All ADIs
Cash and liquid assets,2017-06-30,1051.4,Tab 1a,All ADIs
Cash and liquid assets,2017-09-30,1112.9,Tab 1a,All ADIs
Cash and liquid assets,2017-12-31,1039.8,Tab 1a,All ADIs
Cash and liquid assets,2018-03-31,1230.2,Tab 1a,All ADIs
Cash and liquid assets,2018-06-30,1312.7,Tab 1a,All ADIs
Cash and liquid assets,2018-09-30,1477.1,Tab 1a,All ADIs
Cash and liquid assets,2018-12-31,1610,Tab 1a,All ADIs
Cash and liquid assets,2019-03-31,1626.2,Tab 1a,All ADIs
Cash and liquid assets,2019-06-30,1483.9,Tab 1a,All ADIs
Cash and liquid assets,2019-09-30,1401,Tab 1a,All ADIs
Cash and liquid assets,2019-12-31,1166.3,Tab 1a,All ADIs
Cash and liquid assets,2020-03-31,1223.5,Tab 1a,All ADIs
Cash and liquid assets,2020-06-30,368.5,Tab 1a,All ADIs
Cash and liquid assets,2020-09-30,203.1,Tab 1a,All ADIs
Cash and liquid assets,2020-12-31,211.8,Tab 1a,All ADIs
Cash and liquid assets,2021-03-31,209.8,Tab 1a,All ADIs
Cash and liquid assets,2021-06-30,152.7,Tab 1a,All ADIs
Cash and liquid assets,2021-09-30,198.8,Tab 1a,All ADIs
Cash and liquid assets,2021-12-31,217.2,Tab 1a,All ADIs
Cash and liquid assets,2022-03-31,339.8,Tab 1a,All ADIs
Cash and liquid assets,2022-06-30,1073.9,Tab 1a,All ADIs
Cash and liquid assets,2022-09-30,3619.6,Tab 1a,All ADIs
Cash and liquid assets,2022-12-31,6088.9,Tab 1a,All ADIs
Cash and liquid assets,2023-03-31,6923.8,Tab 1a,All ADIs
Cash and liquid assets,2023-06-30,7331.3,Tab 1a,All ADIs
Cash and liquid assets,2023-09-30,9762.4,Tab 1a,All ADIs
Cash and liquid assets,2023-12-31,8374.2,Tab 1a,All ADIs
Cash and liquid assets,2024-03-31,8190.6,Tab 1a,All ADIs
Cash and liquid assets,2024-06-30,7489.7,Tab 1a,All ADIs
Cash and liquid assets,2024-09-30,7303.6,Tab 1a,All ADIs
Cash and liquid assets,2024-12-31,7856.9,Tab 1a,All ADIs
Cash and liquid assets,2025-03-31,7099.1,Tab 1a,All ADIs
Loans and advances,2004-09-30,18615,Tab 1a,All ADIs
Loans and advances,2004-12-31,19946.6,Tab 1a,All ADIs
Loans and advances,2005-03-31,20400,Tab 1a,All ADIs
Loans and advances,2005-06-30,21234.7,Tab 1a,All ADIs
Loans and advances,2005-09-30,22148.5,Tab 1a,All ADIs
Loans and advances,2005-12-31,23473.4,Tab 1a,All ADIs
Loans and advances,2006-03-31,23943.1,Tab 1a,All ADIs
Loans and advances,2006-06-30,24813.9,Tab 1a,All ADIs
Loans and advances,2006-09-30,27197.8,Tab 1a,All ADIs
Loans and advances,2006-12-31,28086.2,Tab 1a,All ADIs
Loans and advances,2007-03-31,28924,Tab 1a,All ADIs
Loans and advances,2007-06-30,29717,Tab 1a,All ADIs
Loans and advances,2007-09-30,33187.8,Tab 1a,All ADIs
Loans and advances,2007-12-31,34138.3,Tab 1a,All ADIs
Loans and advances,2008-03-31,36904.7,Tab 1a,All ADIs
Loans and advances,2008-06-30,38785.3,Tab 1a,All ADIs
Loans and advances,2008-09-30,41749.8,Tab 1a,All ADIs
Loans and advances,2008-12-31,38961,Tab 1a,All ADIs
Loans and advances,2009-03-31,31432.2,Tab 1a,All ADIs
Loans and advances,2009-06-30,28670,Tab 1a,All ADIs
Loans and advances,2009-09-30,29052.8,Tab 1a,All ADIs
Loans and advances,2009-12-31,30286.3,Tab 1a,All ADIs
Loans and advances,2010-03-31,31294,Tab 1a,All ADIs
Loans and advances,2010-06-30,34367,Tab 1a,All ADIs
Loans and advances,2010-09-30,35841.7,Tab 1a,All ADIs
Loans and advances,2010-12-31,36784,Tab 1a,All ADIs
Loans and advances,2011-03-31,38100.5,Tab 1a,All ADIs
Loans and advances,2011-06-30,38157.2,Tab 1a,All ADIs
Loans and advances,2011-09-30,38928.2,Tab 1a,All ADIs
Loans and advances,2011-12-31,38747.1,Tab 1a,All ADIs
Loans and advances,2012-03-31,37296.7,Tab 1a,All ADIs
Loans and advances,2012-06-30,36795.1,Tab 1a,All ADIs
Loans and advances,2012-09-30,35935,Tab 1a,All ADIs
Loans and advances,2012-12-31,35020.6,Tab 1a,All ADIs
Loans and advances,2013-03-31,33909.4,Tab 1a,All ADIs
Loans and advances,2013-06-30,33874.1,Tab 1a,All ADIs
Loans and advances,2013-09-30,33467.6,Tab 1a,All ADIs
Loans and advances,2013-12-31,33228.9,Tab 1a,All ADIs
Loans and advances,2014-03-31,32976.8,Tab 1a,All ADIs
Loans and advances,2014-06-30,33757.8,Tab 1a,All ADIs
Loans and advances,2014-09-30,34396.4,Tab 1a,All ADIs
Loans and advances,2014-12-31,34534.4,Tab 1a,All ADIs
Loans and advances,2015-03-31,34013.3,Tab 1a,All ADIs
Loans and advances,2015-06-30,33317.9,Tab 1a,All ADIs
Loans and advances,2015-09-30,32756.1,Tab 1a,All ADIs
Loans and advances,2015-12-31,33694.8,Tab 1a,All ADIs
Loans and advances,2016-03-31,32551.4,Tab 1a,All ADIs
Loans and advances,2016-06-30,34679.3,Tab 1a,All ADIs
Loans and advances,2016-09-30,32973.1,Tab 1a,All ADIs
Loans and advances,2016-12-31,32863.2,Tab 1a,All ADIs
Loans and advances,2017-03-31,32198.8,Tab 1a,All ADIs
Loans and advances,2017-06-30,33376.9,Tab 1a,All ADIs
Loans and advances,2017-09-30,34095.7,Tab 1a,All ADIs
Loans and advances,2017-12-31,34277.8,Tab 1a,All ADIs
Loans and advances,2018-03-31,33774.2,Tab 1a,All ADIs
Loans and advances,2018-06-30,34936.4,Tab 1a,All ADIs
Loans and advances,2018-09-30,35579.3,Tab 1a,All ADIs
Loans and advances,2018-12-31,36036.7,Tab 1a,All ADIs
Loans and advances,2019-03-31,35565.9,Tab 1a,All ADIs
Loans and advances,2019-06-30,34933.7,Tab 1a,All ADIs
Loans and advances,2019-09-30,33168.8,Tab 1a,All ADIs
Loans and advances,2019-12-31,31996.7,Tab 1a,All ADIs
Loans and advances,2020-03-31,31004.9,Tab 1a,All ADIs
Loans and advances,2020-06-30,27681.3,Tab 1a,All ADIs
Loans and advances,2020-09-30,25965.5,Tab 1a,All ADIs
Loans and advances,2020-12-31,25378.6,Tab 1a,All ADIs
Loans and advances,2021-03-31,24275.7,Tab 1a,All ADIs
Loans and advances,2021-06-30,23958,Tab 1a,All ADIs
Loans and advances,2021-09-30,23928.4,Tab 1a,All ADIs
Loans and advances,2021-12-31,23977.3,Tab 1a,All ADIs
Loans and advances,2022-03-31,23678.9,Tab 1a,All ADIs
Loans and advances,2022-06-30,25952.6,Tab 1a,All ADIs
Loans and advances,2022-09-30,34940.9,Tab 1a,All ADIs
Loans and advances,2022-12-31,43848.1,Tab 1a,All ADIs
Loans and advances,2023-03-31,46778.3,Tab 1a,All ADIs
Loans and advances,2023-06-30,52185.5,Tab 1a,All ADIs
Loans and advances,2023-09-30,55466.2,Tab 1a,All ADIs
Loans and advances,2023-12-31,58902.5,Tab 1a,All ADIs
Loans and advances,2024-03-31,60302.2,Tab 1a,All ADIs
Loans and advances,2024-06-30,61442.8,Tab 1a,All ADIs
Loans and advances,2024-09-30,62041.6,Tab 1a,All ADIs
Loans and advances,2024-12-31,64055.3,Tab 1a,All ADIs
Loans and advances,2025-03-31,63001.8,Tab 1a,All ADIs
Housing loans,2004-09-30,9892.8,Tab 1a,All ADIs
Housing loans,2004-12-31,10275,Tab 1a,All ADIs
Housing loans,2005-03-31,10504.1,Tab 1a,All ADIs
Housing loans,2005-06-30,11016.9,Tab 1a,All ADIs
Housing loans,2005-09-30,11636.1,Tab 1a,All ADIs
Housing loans,2005-12-31,12070.9,Tab 1a,All ADIs
Housing loans,2006-03-31,12210.3,Tab 1a,All ADIs
Housing loans,2006-06-30,12581.7,Tab 1a,All ADIs
Housing loans,2006-09-30,13402.8,Tab 1a,All ADIs
Housing loans,2006-12-31,14114.6,Tab 1a,All ADIs
Housing loans,2007-03-31,14569.8,Tab 1a,All ADIs
Housing loans,2007-06-30,14784,Tab 1a,All ADIs
Housing loans,2007-09-30,16604.7,Tab 1a,All ADIs
Housing loans,2007-12-31,16931.8,Tab 1a,All ADIs
Housing loans,2008-03-31,18713.4,Tab 1a,All ADIs
Housing loans,2008-06-30,19580.3,Tab 1a,All ADIs
Housing loans,2008-09-30,20557.8,Tab 1a,All ADIs
Housing loans,2008-12-31,19026.8,Tab 1a,All ADIs
Housing loans,2009-03-31,16878.3,Tab 1a,All ADIs
Housing loans,2009-06-30,15105.2,Tab 1a,All ADIs
Housing loans,2009-09-30,15360.3,Tab 1a,All ADIs
Housing loans,2009-12-31,16250,Tab 1a,All ADIs
Housing loans,2010-03-31,17249.5,Tab 1a,All ADIs
Housing loans,2010-06-30,19070,Tab 1a,All ADIs
Housing loans,2010-09-30,19959.9,Tab 1a,All ADIs
Housing loans,2010-12-31,20815.9,Tab 1a,All ADIs
Housing loans,2011-03-31,21138.3,Tab 1a,All ADIs
Housing loans,2011-06-30,21624.4,Tab 1a,All ADIs
Housing loans,2011-09-30,22259.9,Tab 1a,All ADIs
Housing loans,2011-12-31,21937.4,Tab 1a,All ADIs
Housing loans,2012-03-31,21253.5,Tab 1a,All ADIs
Housing loans,2012-06-30,20938.6,Tab 1a,All ADIs
Housing loans,2012-09-30,20552,Tab 1a,All ADIs
Housing loans,2012-12-31,20122.9,Tab 1a,All ADIs
Housing loans,2013-03-31,19219.4,Tab 1a,All ADIs
Housing loans,2013-06-30,19299.9,Tab 1a,All ADIs
Housing loans,2013-09-30,19304.9,Tab 1a,All ADIs
Housing loans,2013-12-31,18847,Tab 1a,All ADIs
Housing loans,2014-03-31,18806.2,Tab 1a,All ADIs
Housing loans,2014-06-30,19234.7,Tab 1a,All ADIs
Housing loans,2014-09-30,19558,Tab 1a,All ADIs
Housing loans,2014-12-31,19726.6,Tab 1a,All ADIs
Housing loans,2015-03-31,19277.1,Tab 1a,All ADIs
Housing loans,2015-06-30,19024.4,Tab 1a,All ADIs
Housing loans,2015-09-30,18789.9,Tab 1a,All ADIs
Housing loans,2015-12-31,19301,Tab 1a,All ADIs
Housing loans,2016-03-31,18526.5,Tab 1a,All ADIs
Housing loans,2016-06-30,20761.5,Tab 1a,All ADIs
Housing loans,2016-09-30,19165,Tab 1a,All ADIs
Housing loans,2016-12-31,19227.6,Tab 1a,All ADIs
Housing loans,2017-03-31,18741.3,Tab 1a,All ADIs
Housing loans,2017-06-30,19524.5,Tab 1a,All ADIs
Housing loans,2017-09-30,20114.8,Tab 1a,All ADIs
Housing loans,2017-12-31,20152.6,Tab 1a,All ADIs
Housing loans,2018-03-31,19332.3,Tab 1a,All ADIs
Housing loans,2018-06-30,19887.9,Tab 1a,All ADIs
Housing loans,2018-09-30,19856.3,Tab 1a,All ADIs
Housing loans,2018-12-31,20649.9,Tab 1a,All ADIs
Housing loans,2019-03-31,19913.5,Tab 1a,All ADIs
Housing loans,2019-06-30,20085.2,Tab 1a,All ADIs
Housing loans,2019-09-30,18934.4,Tab 1a,All ADIs
Housing loans,2019-12-31,18199.7,Tab 1a,All ADIs
Housing loans,2020-03-31,17590.9,Tab 1a,All ADIs
Housing loans,2020-06-30,16238.4,Tab 1a,All ADIs
Housing loans,2020-09-30,15718.7,Tab 1a,All ADIs
Housing loans,2020-12-31,15437.4,Tab 1a,All ADIs
Housing loans,2021-03-31,14551.5,Tab 1a,All ADIs
Housing loans,2021-06-30,14425.8,Tab 1a,All ADIs
Housing loans,2021-09-30,14197.1,Tab 1a,All ADIs
Housing loans,2021-12-31,13920.4,Tab 1a,All ADIs
Housing loans,2022-03-31,13714.3,Tab 1a,All ADIs
Housing loans,2022-06-30,14649.2,Tab 1a,All ADIs
Housing loans,2022-09-30,18875.5,Tab 1a,All ADIs
Housing loans,2022-12-31,22971.2,Tab 1a,All ADIs
Housing loans,2023-03-31,24438.8,Tab 1a,All ADIs
Housing loans,2023-06-30,27363.9,Tab 1a,All ADIs
Housing loans,2023-09-30,30140.3,Tab 1a,All ADIs
Housing loans,2023-12-31,31898.1,Tab 1a,All ADIs
Housing loans,2024-03-31,33094.9,Tab 1a,All ADIs
Housing loans,2024-06-30,33974.8,Tab 1a,All ADIs
Housing loans,2024-09-30,33922.4,Tab 1a,All ADIs
Housing loans,2024-12-31,36019.5,Tab 1a,All ADIs
Housing loans,2025-03-31,35767.9,Tab 1a,All ADIs
Term loans,2004-09-30,5269.5,Tab 1a,All ADIs
Term loans,2004-12-31,5607.3,Tab 1a,All ADIs
Term loans,2005-03-31,5670.5,Tab 1a,All ADIs
Term loans,2005-06-30,6105.7,Tab 1a,All ADIs
Term loans,2005-09-30,6324.8,Tab 1a,All ADIs
Term loans,2005-12-31,6421.5,Tab 1a,All ADIs
Term loans,2006-03-31,6584.4,Tab 1a,All ADIs
Term loans,2006-06-30,6929.3,Tab 1a,All ADIs
Term loans,2006-09-30,7049,Tab 1a,All ADIs
Term loans,2006-12-31,7966.8,Tab 1a,All ADIs
Term loans,2007-03-31,7959.8,Tab 1a,All ADIs
Term loans,2007-06-30,8614.5,Tab 1a,All ADIs
Term loans,2007-09-30,9226.6,Tab 1a,All ADIs
Term loans,2007-12-31,10497.8,Tab 1a,All ADIs
Term loans,2008-03-31,11756.8,Tab 1a,All ADIs
Term loans,2008-06-30,13521.7,Tab 1a,All ADIs
Term loans,2008-09-30,12620,Tab 1a,All ADIs
Term loans,2008-12-31,12592.2,Tab 1a,All ADIs
Term loans,2009-03-31,10062.2,Tab 1a,All ADIs
Term loans,2009-06-30,8793,Tab 1a,All ADIs
Term loans,2009-09-30,8549.8,Tab 1a,All ADIs
Term loans,2009-12-31,8763.5,Tab 1a,All ADIs
Term loans,2010-03-31,9633.4,Tab 1a,All ADIs
Term loans,2010-06-30,10002.7,Tab 1a,All ADIs
Term loans,2010-09-30,10601.5,Tab 1a,All ADIs
Term loans,2010-12-31,10664.5,Tab 1a,All ADIs
Term loans,2011-03-31,10863.4,Tab 1a,All ADIs
Term loans,2011-06-30,11538,Tab 1a,All ADIs
Term loans,2011-09-30,11273,Tab 1a,All ADIs
Term loans,2011-12-31,11265.5,Tab 1a,All ADIs
Term loans,2012-03-31,11036.9,Tab 1a,All ADIs
Term loans,2012-06-30,10849.5,Tab 1a,All ADIs
Term loans,2012-09-30,10372.3,Tab 1a,All ADIs
Term loans,2012-12-31,10307.8,Tab 1a,All ADIs
Term loans,2013-03-31,9836.2,Tab 1a,All ADIs
Term loans,2013-06-30,9706.2,Tab 1a,All ADIs
Term loans,2013-09-30,9710.5,Tab 1a,All ADIs
Term loans,2013-12-31,9303.7,Tab 1a,All ADIs
Term loans,2014-03-31,9696.7,Tab 1a,All ADIs
Term loans,2014-06-30,10471.5,Tab 1a,All ADIs
Term loans,2014-09-30,10237.9,Tab 1a,All ADIs
Term loans,2014-12-31,10393.5,Tab 1a,All ADIs
Term loans,2015-03-31,10417.8,Tab 1a,All ADIs
Term loans,2015-06-30,9993.8,Tab 1a,All ADIs
Term loans,2015-09-30,9755.9,Tab 1a,All ADIs
Term loans,2015-12-31,10189.7,Tab 1a,All ADIs
Term loans,2016-03-31,10025.8,Tab 1a,All ADIs
Term loans,2016-06-30,9926.8,Tab 1a,All ADIs
Term loans,2016-09-30,9766.4,Tab 1a,All ADIs
Term loans,2016-12-31,9779.4,Tab 1a,All ADIs
Term loans,2017-03-31,9753.8,Tab 1a,All ADIs
Term loans,2017-06-30,10110,Tab 1a,All ADIs
Term loans,2017-09-30,10239.1,Tab 1a,All ADIs
Term loans,2017-12-31,10415.9,Tab 1a,All ADIs
Term loans,2018-03-31,10841.2,Tab 1a,All ADIs
Term loans,2018-06-30,11325.8,Tab 1a,All ADIs
Term loans,2018-09-30,12047.3,Tab 1a,All ADIs
Term loans,2018-12-31,11648.9,Tab 1a,All ADIs
Term loans,2019-03-31,12080.2,Tab 1a,All ADIs
Term loans,2019-06-30,11172.1,Tab 1a,All ADIs
Term loans,2019-09-30,10937.3,Tab 1a,All ADIs
Term loans,2019-12-31,10347.7,Tab 1a,All ADIs
Term loans,2020-03-31,9973,Tab 1a,All ADIs
Term loans,2020-06-30,8247.2,Tab 1a,All ADIs
Term loans,2020-09-30,7420.1,Tab 1a,All ADIs
Term loans,2020-12-31,7413.2,Tab 1a,All ADIs
Term loans,2021-03-31,7164.7,Tab 1a,All ADIs
Term loans,2021-06-30,7072,Tab 1a,All ADIs
Term loans,2021-09-30,7182,Tab 1a,All ADIs
Term loans,2021-12-31,7592.7,Tab 1a,All ADIs
Term loans,2022-03-31,7522.2,Tab 1a,All ADIs
Term loans,2022-06-30,8796.3,Tab 1a,All ADIs
Term loans,2022-09-30,13068.7,Tab 1a,All ADIs
Term loans,2022-12-31,17283.6,Tab 1a,All ADIs
Term loans,2023-03-31,18750.4,Tab 1a,All ADIs
Term loans,2023-06-30,20854.8,Tab 1a,All ADIs
Term loans,2023-09-30,21180.3,Tab 1a,All ADIs
Term loans,2023-12-31,22760,Tab 1a,All ADIs
Term loans,2024-03-31,23119.6,Tab 1a,All ADIs
Term loans,2024-06-30,23319.7,Tab 1a,All ADIs
Term loans,2024-09-30,24256.5,Tab 1a,All ADIs
Term loans,2024-12-31,24116.8,Tab 1a,All ADIs
Term loans,2025-03-31,23295.1,Tab 1a,All ADIs
Other,2004-09-30,3452.7,Tab 1a,All ADIs
Other,2004-12-31,4064.3,Tab 1a,All ADIs
Other,2005-03-31,4225.4,Tab 1a,All ADIs
Other,2005-06-30,4112.1,Tab 1a,All ADIs
Other,2005-09-30,4187.6,Tab 1a,All ADIs
Other,2005-12-31,4981,Tab 1a,All ADIs
Other,2006-03-31,5148.5,Tab 1a,All ADIs
Other,2006-06-30,5302.9,Tab 1a,All ADIs
Other,2006-09-30,6746,Tab 1a,All ADIs
Other,2006-12-31,6004.7,Tab 1a,All ADIs
Other,2007-03-31,6394.4,Tab 1a,All ADIs
Other,2007-06-30,6318.5,Tab 1a,All ADIs
Other,2007-09-30,7356.5,Tab 1a,All ADIs
Other,2007-12-31,6708.7,Tab 1a,All ADIs
Other,2008-03-31,6434.6,Tab 1a,All ADIs
Other,2008-06-30,5683.2,Tab 1a,All ADIs
Other,2008-09-30,8572,Tab 1a,All ADIs
Other,2008-12-31,7342,Tab 1a,All ADIs
Other,2009-03-31,4491.7,Tab 1a,All ADIs
Other,2009-06-30,4771.8,Tab 1a,All ADIs
Other,2009-09-30,5142.7,Tab 1a,All ADIs
Other,2009-12-31,5272.9,Tab 1a,All ADIs
Other,2010-03-31,4411.2,Tab 1a,All ADIs
Other,2010-06-30,5294.3,Tab 1a,All ADIs
Other,2010-09-30,5280.4,Tab 1a,All ADIs
Other,2010-12-31,5303.5,Tab 1a,All ADIs
Other,2011-03-31,6098.8,Tab 1a,All ADIs
Other,2011-06-30,4994.8,Tab 1a,All ADIs
Other,2011-09-30,5395.2,Tab 1a,All ADIs
Other,2011-12-31,5544.3,Tab 1a,All ADIs
Other,2012-03-31,5006.3,Tab 1a,All ADIs
Other,2012-06-30,5006.9,Tab 1a,All ADIs
Other,2012-09-30,5010.8,Tab 1a,All ADIs
Other,2012-12-31,4589.9,Tab 1a,All ADIs
Other,2013-03-31,4853.8,Tab 1a,All ADIs
